name,link,address,urls,score
СШ-гимназия № 1 с.Сокулук,/profile:406/sshgimnaziya-1-ssokuluk/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Сокулук 724800, Фрунзе 120",https://bilim.akipress.org/profile:406/sshgimnaziya-1-ssokuluk/?from=bilim&place=list,нет
СШ-гимназия № 2 гор.Шопоков,/profile:397/sshgimnaziya-2-gorshopokov/?from=bilim&place=list,"Чуйская область, Сокулукский район г.Шопоков 724830, Фрунзе 25",https://bilim.akipress.org/profile:397/sshgimnaziya-2-gorshopokov/?from=bilim&place=list,92.9
СШ-гимназия № 3,/profile:853/sshgimnaziya-3/?from=bilim&place=list,"Баткенская область, Лейлекский район c.Жаныжер _________",https://bilim.akipress.org/profile:853/sshgimnaziya-3/?from=bilim&place=list,нет
СШ-гимназия №1 (интернат),/profile:803/sshgimnaziya-1-internat/?from=bilim&place=list,"Баткенская область, Лейлекский район г.Исфана _________",https://bilim.akipress.org/profile:803/sshgimnaziya-1-internat/?from=bilim&place=list,нет
СШ-гимназия №2,/profile:842/sshgimnaziya-2/?from=bilim&place=list,"Баткенская область, Лейлекский район c.Кулунду _________",https://bilim.akipress.org/profile:842/sshgimnaziya-2/?from=bilim&place=list,нет
СШ-гимназия №2,/profile:609/sshgimnaziya-2/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Лебединовка ул. Школьная 4",https://bilim.akipress.org/profile:609/sshgimnaziya-2/?from=bilim&place=list,117.4
СШ-гимназия №2 им.А.С.Макаренко,/profile:308/sshgimnaziya-2-imasmakarenko/?from=bilim&place=list,"Джалал-Абадская область  , г.Кок-Жангак г.г.Кок-Жангак ул. Школьная, 7.",https://bilim.akipress.org/profile:308/sshgimnaziya-2-imasmakarenko/?from=bilim&place=list,нет
СШ-гимназия №2 им.В.П.Чкалова,/profile:1001/sshgimnaziya-2-imvpchkalova/?from=bilim&place=list,"Нарынская область, г.Нарын г.Нарын 722900, ул. Ленина 46",https://bilim.akipress.org/profile:1001/sshgimnaziya-2-imvpchkalova/?from=bilim&place=list,114.8
СШ-гимназия №37,/profile:7/sshgimnaziya-37/?from=bilim&place=list,"Бишкек, Октябрьский район  Ул.Скрябина 64/1, Белорусское 37 (нач шк)",https://bilim.akipress.org/profile:7/sshgimnaziya-37/?from=bilim&place=list,160.5
СШ-гимназия №4 (интернат),/profile:797/sshgimnaziya-4-internat/?from=bilim&place=list,"Баткенская область, Лейлекский район г.Исфана _________",https://bilim.akipress.org/profile:797/sshgimnaziya-4-internat/?from=bilim&place=list,нет
СШ-гимназия №5,/profile:811/sshgimnaziya-5/?from=bilim&place=list,"Баткенская область, Лейлекский район c.Катран _________",https://bilim.akipress.org/profile:811/sshgimnaziya-5/?from=bilim&place=list,нет
СШ-гимназия №63,/profile:2192/sshgimnaziya-63/?from=bilim&place=list,"Бишкек, Октябрьский район  11 м-р/н  6-д.9/1",https://bilim.akipress.org/profile:2192/sshgimnaziya-63/?from=bilim&place=list,126.3
СШ-гимназия №9,/profile:646/sshgimnaziya-9/?from=bilim&place=list,"Баткенская область, г.Сулюкта г.Сулюкта _________",https://bilim.akipress.org/profile:646/sshgimnaziya-9/?from=bilim&place=list,113.5
СШ-интернат № 11,/profile:931/sshinternat-11/?from=bilim&place=list,"Ош, г. Ош г.Ош 723516,ул.Байтемирова 1",https://bilim.akipress.org/profile:931/sshinternat-11/?from=bilim&place=list,нет
СШ-лицей Кадамжай,/profile:1123/sshlicei-kadamzhai/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Орозбеково _________",https://bilim.akipress.org/profile:1123/sshlicei-kadamzhai/?from=bilim&place=list,114.8
СШ-лицей с.Сокулук,/profile:402/sshlicei-ssokuluk/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Арал Ближний Фрунзе 177",https://bilim.akipress.org/profile:402/sshlicei-ssokuluk/?from=bilim&place=list,151.1
СШ-лицей № 1 с.Фрунзе,/profile:400/sshlicei-1-sfrunze/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Им.Фрунзе Институтская",https://bilim.akipress.org/profile:400/sshlicei-1-sfrunze/?from=bilim&place=list,нет
СШ-лицей № 2 им.Токтогула,/profile:657/sshlicei-2-imtoktogula/?from=bilim&place=list,"Баткенская область, г.Сулюкта г.Сулюкта г. Сулюкта, ул. Шахтёрская 61",https://bilim.akipress.org/profile:657/sshlicei-2-imtoktogula/?from=bilim&place=list,100.2
СШ-лицей № 3 с.Сокулук,/profile:404/sshlicei-3-ssokuluk/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Арал Дальний 722110",https://bilim.akipress.org/profile:404/sshlicei-3-ssokuluk/?from=bilim&place=list,96.6
СШ-лицей №28,/profile:2213/sshlicei-28/?from=bilim&place=list,"Бишкек, Первомайский район  ул. Панфилова 159",https://bilim.akipress.org/profile:2213/sshlicei-28/?from=bilim&place=list,160.3
СШ-лицей №74,/profile:2175/sshlicei-74/?from=bilim&place=list,"Бишкек, Ленинский район  Ремесленная 94,720007",https://bilim.akipress.org/profile:2175/sshlicei-74/?from=bilim&place=list,123.8
СШ-лицей №75,/profile:2185/sshlicei-75/?from=bilim&place=list,"Бишкек, Первомайский район  Баялинова 124",https://bilim.akipress.org/profile:2185/sshlicei-75/?from=bilim&place=list,129.1
СШ-лицей №76,/profile:37/sshlicei-76/?from=bilim&place=list,"Бишкек, Свердловский район  нет",https://bilim.akipress.org/profile:37/sshlicei-76/?from=bilim&place=list,нет
СШ-№49,/profile:2193/ssh49/?from=bilim&place=list,"Бишкек, Первомайский район  9 января № 1",https://bilim.akipress.org/profile:2193/ssh49/?from=bilim&place=list,143.7
СШ. Им. Эсеналиева,/profile:1076/ssh-im-esenalieva/?from=bilim&place=list,"Ыссык-Кульская область, Ыссык-Кульский район c.Кек-Дебе 722325",https://bilim.akipress.org/profile:1076/ssh-im-esenalieva/?from=bilim&place=list,нет
СШ.им. Камбарова,/profile:1371/sshim-kambarova/?from=bilim&place=list,"Баткенская область, Кадамжайский район c.Кызыл-Булак _________",https://bilim.akipress.org/profile:1371/sshim-kambarova/?from=bilim&place=list,нет
СШ.им.А.Усенбаева,/profile:742/sshimausenbaeva/?from=bilim&place=list,"Таласская область, Манасский район c.Арал 724001   ул. Акбая №32",https://bilim.akipress.org/profile:742/sshimausenbaeva/?from=bilim&place=list,115.8
СШ.им.Б.Узенова,/profile:746/sshimbuzenova/?from=bilim&place=list,"Таласская область, Манасский район c.Майское 724003 ул. Иманкулова К.",https://bilim.akipress.org/profile:746/sshimbuzenova/?from=bilim&place=list,105
СШ.им.Баялыш у.Рахман,/profile:732/sshimbayalysh-urahman/?from=bilim&place=list,"Таласская область, Манасский район c.Уч-Коргон № 7220040 ул. Манаса-95",https://bilim.akipress.org/profile:732/sshimbayalysh-urahman/?from=bilim&place=list,98.6
СШ.им.Н.Цыренина,/profile:749/sshimncyrenina/?from=bilim&place=list,"Таласская область, Манасский район c.Кызыл-Джылдыз 724005, ул.Советская №1",https://bilim.akipress.org/profile:749/sshimncyrenina/?from=bilim&place=list,102.9
СШ.им.С.Дуйшенбиева,/profile:741/sshimsduishenbieva/?from=bilim&place=list,"Таласская область, Манасский район c.Кызыл-Джылдыз 722700 ул. Жанкарачева  №16",https://bilim.akipress.org/profile:741/sshimsduishenbieva/?from=bilim&place=list,105.7
СШ.им.Ш.Кочкорбаева,/profile:380/sshimshkochkorbaeva/?from=bilim&place=list,"Таласская область, Манасский район c.Манас с.май",https://bilim.akipress.org/profile:380/sshimshkochkorbaeva/?from=bilim&place=list,94.2
СШ.№3 им.Фрунзе,/profile:387/ssh3-imfrunze/?from=bilim&place=list,"Джалал-Абадская область  , г.Кара-куль г.Кара-Куль ул. Серого, 17 А",https://bilim.akipress.org/profile:387/ssh3-imfrunze/?from=bilim&place=list,113.5
СШГ им.Б.Шамшиева,/profile:1388/sshg-imbshamshieva/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Атабеков 715667",https://bilim.akipress.org/profile:1388/sshg-imbshamshieva/?from=bilim&place=list,нет
СШГ им.З.Бабура,/profile:1284/sshg-imzbabura/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Ырыс 715665",https://bilim.akipress.org/profile:1284/sshg-imzbabura/?from=bilim&place=list,нет
СШГ им.Кирова,/profile:1037/sshg-imkirova/?from=bilim&place=list,"Ыссык-Кульская область, Ак-Суйский район c.Теплоключенка 722347     ул. Ленина №103",https://bilim.akipress.org/profile:1037/sshg-imkirova/?from=bilim&place=list,129.1
СШГ им.Мамакеева,/profile:1055/sshg-immamakeeva/?from=bilim&place=list,"Ыссык-Кульская область, Ак-Суйский район c.Теплоключенка Ул. Чкалова 77",https://bilim.akipress.org/profile:1055/sshg-immamakeeva/?from=bilim&place=list,109.5
СШГ им.Рахимовой,/profile:1057/sshg-imrahimovoi/?from=bilim&place=list,"Ыссык-Кульская область, Ак-Суйский район c.Челпек 722414 ул.1-Мая",https://bilim.akipress.org/profile:1057/sshg-imrahimovoi/?from=bilim&place=list,126.4
СШГ им.Т.Темирбаева,/profile:1381/sshg-imttemirbaeva/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Барпы 715666",https://bilim.akipress.org/profile:1381/sshg-imttemirbaeva/?from=bilim&place=list,103.2
СШГ с.Чангыр-Таш,/profile:1336/sshg-schangyrtash/?from=bilim&place=list,"Джалал-Абадская область  , Сузакский район c.Чангыр-Таш 715656",https://bilim.akipress.org/profile:1336/sshg-schangyrtash/?from=bilim&place=list,100.2
СШГ № 11 им.Алыкулова,/profile:1453/sshg-11-imalykulova/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Кенеш М.Алыкулов",https://bilim.akipress.org/profile:1453/sshg-11-imalykulova/?from=bilim&place=list,115.1
СШГ № 14 им.1 Мая,/profile:1450/sshg-14-im1-maya/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Кенеш 715632 ул.А.Маматжанова 13",https://bilim.akipress.org/profile:1450/sshg-14-im1-maya/?from=bilim&place=list,163.6
СШГ № 17 им.Далбаева,/profile:1447/sshg-17-imdalbaeva/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Могол 715645 ул.Н.Укубаева №19",https://bilim.akipress.org/profile:1447/sshg-17-imdalbaeva/?from=bilim&place=list,110.5
СШГ № 6 им.Осмонова,/profile:1458/sshg-6-imosmonova/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Акман 715636 Акман",https://bilim.akipress.org/profile:1458/sshg-6-imosmonova/?from=bilim&place=list,111.1
СШГ №1 им.Макаренко,/profile:1463/sshg-1-immakarenko/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Базар-Коргон 715633, ул.Тешабаева ,7",https://bilim.akipress.org/profile:1463/sshg-1-immakarenko/?from=bilim&place=list,113.9
СШГ №3 им.Бабура,/profile:1461/sshg-3-imbabura/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Базар-Коргон 715633, ул Домлажанова 8",https://bilim.akipress.org/profile:1461/sshg-3-imbabura/?from=bilim&place=list,105.8
СШГ №30 им.Атабекова,/profile:1434/sshg-30-imatabekova/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Базар-Коргон 715633 ул.К.Бегимкулов №4",https://bilim.akipress.org/profile:1434/sshg-30-imatabekova/?from=bilim&place=list,86.5
СШГ №5 им.Токтогула,/profile:1459/sshg-5-imtoktogula/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Базар-Коргон ул.Наимова 7",https://bilim.akipress.org/profile:1459/sshg-5-imtoktogula/?from=bilim&place=list,119.7
СШГ №7 им.Мамбеталиева,/profile:1457/sshg-7-immambetalieva/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Базар-Коргон 715635 ул.А.Масабирова №1",https://bilim.akipress.org/profile:1457/sshg-7-immambetalieva/?from=bilim&place=list,96.3
СШГ№64,/profile:2191/sshg64/?from=bilim&place=list,"Бишкек, Октябрьский район  8м-н",https://bilim.akipress.org/profile:2191/sshg64/?from=bilim&place=list,136.5
СШим.М.Тынаева,/profile:1129/sshimmtynaeva/?from=bilim&place=list,"Ыссык-Кульская область, Джети-Огузский район c.Оргочор 722016      ул.  Токтогула 16",https://bilim.akipress.org/profile:1129/sshimmtynaeva/?from=bilim&place=list,102.5
СШим.Турусбекова,/profile:256/sshimturusbekova/?from=bilim&place=list,"Ыссык-Кульская область, Тонский район c.Ак-Сай ",https://bilim.akipress.org/profile:256/sshimturusbekova/?from=bilim&place=list,95.3
СШЛ №14,/profile:1206/sshl-14/?from=bilim&place=list,"Джалал-Абадская область  , г.Джалал Абад г.Джалал-Абад 715607 курманбек26",https://bilim.akipress.org/profile:1206/sshl-14/?from=bilim&place=list,97.5
СШ№ 9 им.У.Гулматова,/profile:666/ssh-9-imugulmatova/?from=bilim&place=list,"Баткенская область, г.Кызыл-кия г.Кызылкыя ул. Механизаторская, б/н",https://bilim.akipress.org/profile:666/ssh-9-imugulmatova/?from=bilim&place=list,111
СШ№22 им.Торошева,/profile:2135/ssh22-imtorosheva/?from=bilim&place=list,"Ошская область, Алайский район c.уч.Кыз-Эмчек уч.Кыз-Эмчек",https://bilim.akipress.org/profile:2135/ssh22-imtorosheva/?from=bilim&place=list,89.9
СШ№28  им. Ж.Орозова,/profile:2141/ssh28-im-zhorozova/?from=bilim&place=list,"Ошская область, Алайский район c.уч.1-май 715313   уч. 1-Май",https://bilim.akipress.org/profile:2141/ssh28-im-zhorozova/?from=bilim&place=list,99.1
СШ№33  им. Жаанбаева,/profile:2126/ssh33-im-zhaanbaeva/?from=bilim&place=list,"Ошская область, Алайский район c.Согонду с. Согонду, А/О Ленин  Алайский район",https://bilim.akipress.org/profile:2126/ssh33-im-zhaanbaeva/?from=bilim&place=list,96.4
СШ№37  им. Арзиева,/profile:2122/ssh37-im-arzieva/?from=bilim&place=list,"Ошская область, Алайский район c.Чон-Бюлелю село Булели",https://bilim.akipress.org/profile:2122/ssh37-im-arzieva/?from=bilim&place=list,101.1
СШ№5  им. Парманаса,/profile:2151/ssh5-im-parmanasa/?from=bilim&place=list,"Ошская область, Алайский район c.Гульча 715300 ул.Нарматова -14",https://bilim.akipress.org/profile:2151/ssh5-im-parmanasa/?from=bilim&place=list,99.3
СШ№88,/profile:2174/ssh88/?from=bilim&place=list,"Бишкек, Октябрьский район  Ул. Куйручук б\н",https://bilim.akipress.org/profile:2174/ssh88/?from=bilim&place=list,167.6
СШ№9  им. А. Ысманова,/profile:2149/ssh9-im-a-ysmanova/?from=bilim&place=list,"Ошская область, Алайский район c.Курманжан Датка уч.Курманжан-Датка",https://bilim.akipress.org/profile:2149/ssh9-im-a-ysmanova/?from=bilim&place=list,85.1
Талды-Булакская СШ им.К.Дербишева,/profile:553/taldybulakskaya-ssh-imkderbisheva/?from=bilim&place=list,"Чуйская область, Жайылский район c.Бексе-Джол 724404 ул.Медер 1",https://bilim.akipress.org/profile:553/taldybulakskaya-ssh-imkderbisheva/?from=bilim&place=list,106.8
Таш-Мойнокская СШ,/profile:596/tashmoinokskaya-ssh/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Кой-Таш 722413 ул. Кулулкытай 93",https://bilim.akipress.org/profile:596/tashmoinokskaya-ssh/?from=bilim&place=list,100.1
Темир-Корук,/profile:1772/temirkoruk/?from=bilim&place=list,"Ошская область, Ноокатский район c.Джаны-Ноокат 715333 с.Темир-Корук",https://bilim.akipress.org/profile:1772/temirkoruk/?from=bilim&place=list,80.1
Тех.лицей №2,/profile:2071/tehlicei-2/?from=bilim&place=list,"Ошская область, Араванский район c.Чек-Абад 715322 ул.Кочубаева 33",https://bilim.akipress.org/profile:2071/tehlicei-2/?from=bilim&place=list,94
Тоо-Моюн гимн. Интернат,/profile:2040/toomoyun-gimn-internat/?from=bilim&place=list,"Ошская область, Араванский район c.Туя-Моюн 715324",https://bilim.akipress.org/profile:2040/toomoyun-gimn-internat/?from=bilim&place=list,101
Торткульская СШ с.Торт-Куль,/profile:401/tortkulskaya-ssh-stortkul/?from=bilim&place=list,"Чуйская область, Сокулукский район c.Ак-Джол 724826, Советская",https://bilim.akipress.org/profile:401/tortkulskaya-ssh-stortkul/?from=bilim&place=list,84.8
Тузская СШ,/profile:519/tuzskaya-ssh/?from=bilim&place=list,"Чуйская область, Ысыкатинский район c.Туз 725030 ул.Осмонова 7",https://bilim.akipress.org/profile:519/tuzskaya-ssh/?from=bilim&place=list,нет
УВК  №20,/profile:9/uvk-20/?from=bilim&place=list,"Бишкек, Октябрьский район  7 м-р/н 7-д.5а",https://bilim.akipress.org/profile:9/uvk-20/?from=bilim&place=list,134.8
"УВК ""Ак-Бала""",/profile:180/uvk-akbala/?from=bilim&place=list,"Бишкек, Ленинский район  ул.Элебаева, 5а",https://bilim.akipress.org/profile:180/uvk-akbala/?from=bilim&place=list,нет
"УВК ""Ариэл""",/profile:177/uvk-ariel/?from=bilim&place=list,"Бишкек, Октябрьский район  3мкрн.19а, ж\м ""Колмо"", ул.Курулуш, 75",https://bilim.akipress.org/profile:177/uvk-ariel/?from=bilim&place=list,102.6
"УВК ""Жан-Балам""",/profile:42/uvk-zhanbalam/?from=bilim&place=list,"Бишкек, Первомайский район  нет",https://bilim.akipress.org/profile:42/uvk-zhanbalam/?from=bilim&place=list,нет
"УВК ""Кут Билим""",/profile:155/uvk-kut-bilim/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Байтик ул. Эшмамбет у. Асылбек, б/н",https://bilim.akipress.org/profile:155/uvk-kut-bilim/?from=bilim&place=list,нет
"УВК ""Рефал""",/profile:153/uvk-refal/?from=bilim&place=list,"Бишкек, Октябрьский район  ул. Токомбаева, 31\1",https://bilim.akipress.org/profile:153/uvk-refal/?from=bilim&place=list,нет
УВК Германа Гмайнера,/profile:163/uvk-germana-gmainera/?from=bilim&place=list,"Бишкек, Октябрьский район  ул.Токтоналиева, 137-а",https://bilim.akipress.org/profile:163/uvk-germana-gmainera/?from=bilim&place=list,160
УВК им.Г.Ж.Ногойбаевой,/profile:27/uvk-imgzhnogoibaevoi/?from=bilim&place=list,"Бишкек, Ленинский район  нет",https://bilim.akipress.org/profile:27/uvk-imgzhnogoibaevoi/?from=bilim&place=list,нет
УВК Эврика,/profile:74/uvk-evrika/?from=bilim&place=list,"Ош, г. Ош г.Ош ул. Исанова, 147",https://bilim.akipress.org/profile:74/uvk-evrika/?from=bilim&place=list,нет
УВК №62,/profile:2198/uvk-62/?from=bilim&place=list,"Бишкек, Октябрьский район  Суеркулова 8",https://bilim.akipress.org/profile:2198/uvk-62/?from=bilim&place=list,172.5
УВК-гимназия  №12,/profile:2/uvkgimnaziya-12/?from=bilim&place=list,"Бишкек, Свердловский район  пр.Чуй 56",https://bilim.akipress.org/profile:2/uvkgimnaziya-12/?from=bilim&place=list,117.9
УВК-гимназия №23,/profile:2201/uvkgimnaziya-23/?from=bilim&place=list,"Бишкек, Свердловский район  Жибек-Жолу, 281",https://bilim.akipress.org/profile:2201/uvkgimnaziya-23/?from=bilim&place=list,107.5
УВК-гимназия №29,/profile:2212/uvkgimnaziya-29/?from=bilim&place=list,"Бишкек, Первомайский район  ул. Горького 144",https://bilim.akipress.org/profile:2212/uvkgimnaziya-29/?from=bilim&place=list,нет
УВК-гимназия №9,/profile:2208/uvkgimnaziya-9/?from=bilim&place=list,"Бишкек, Ленинский район  Молодая Гвардия, 68",https://bilim.akipress.org/profile:2208/uvkgimnaziya-9/?from=bilim&place=list,158.5
УВК-лицей №13,/profile:2207/uvklicei-13/?from=bilim&place=list,"Бишкек, Ленинский район  Московская, 174",https://bilim.akipress.org/profile:2207/uvklicei-13/?from=bilim&place=list,175.2
"УОК ""Даана""",/profile:41/uok-daana/?from=bilim&place=list,"Бишкек, Первомайский район  нет",https://bilim.akipress.org/profile:41/uok-daana/?from=bilim&place=list,нет
УЦ Ош Билим ордо,/profile:76/uc-osh-bilim-ordo/?from=bilim&place=list,"Ош, г. Ош г.Ош ул.Г.Айтиева,25",https://bilim.akipress.org/profile:76/uc-osh-bilim-ordo/?from=bilim&place=list,нет
"Учреждение ""Hope Academy",/profile:31/uchrezhdenie-hope-academy/?from=bilim&place=list,"Бишкек, Свердловский район  нет",https://bilim.akipress.org/profile:31/uchrezhdenie-hope-academy/?from=bilim&place=list,нет
Федоровская СШ,/profile:573/fedorovskaya-ssh/?from=bilim&place=list,"Чуйская область, Жайылский район c.Федоровка 724425 ул.Центральная 87",https://bilim.akipress.org/profile:573/fedorovskaya-ssh/?from=bilim&place=list,нет
"Христ.шк. ""Ак-Бата""",/profile:528/hristshk-akbata/?from=bilim&place=list,"Чуйская область, г.Токмок г.Токмок 724912  ул. Тоголока Молдо,26",https://bilim.akipress.org/profile:528/hristshk-akbata/?from=bilim&place=list,135.6
"Христианская средняя общеобразовательная школа ""Наристе""",/profile:576/hristianskaya-srednyaya-obshcheobrazovatelnaya-shk/?from=bilim&place=list,"Чуйская область, Жайылский район г.Кара-Балта 724440 40 лет Киргизии 18",https://bilim.akipress.org/profile:576/hristianskaya-srednyaya-obshcheobrazovatelnaya-shk/?from=bilim&place=list,123.5
Христианская средняя школа с.Ак-Суу,/profile:612/hristianskaya-srednyaya-shkola-saksuu/?from=bilim&place=list,"Чуйская область, Московский район c.Ак-Cуу 724601 ул Шолохова,1",https://bilim.akipress.org/profile:612/hristianskaya-srednyaya-shkola-saksuu/?from=bilim&place=list,117.9
"Худ.Гим. ""Наукат""",/profile:1721/hudgim-naukat/?from=bilim&place=list,"Ошская область, Ноокатский район г.Ноокат 715330 г.Ноокат",https://bilim.akipress.org/profile:1721/hudgim-naukat/?from=bilim&place=list,нет
Художественная школа,/profile:113/hudozhestvennaya-shkola/?from=bilim&place=list,"Баткенская область, г.Баткен  нет",https://bilim.akipress.org/profile:113/hudozhestvennaya-shkola/?from=bilim&place=list,нет
"ХШ ""Наследие""",/profile:671/hsh-nasledie/?from=bilim&place=list,"Чуйская область, Чуйский район c.Чуй 724900 ул. Бригадная 12а",https://bilim.akipress.org/profile:671/hsh-nasledie/?from=bilim&place=list,нет
Чалдыбарская ШИ,/profile:852/chaldybarskaya-shi/?from=bilim&place=list,"Таласская область, Бакай-Атинский район c.Кызыл-Сай 722727",https://bilim.akipress.org/profile:852/chaldybarskaya-shi/?from=bilim&place=list,123.1
Чили -сай,/profile:1716/chili-sai/?from=bilim&place=list,"Ошская область, Ноокатский район c.Гюльстан 715330с.Чили-Сай",https://bilim.akipress.org/profile:1716/chili-sai/?from=bilim&place=list,нет
"ЧСШ ""Приоритет""",/profile:45/chssh-prioritet/?from=bilim&place=list,"Бишкек, Первомайский район  нет",https://bilim.akipress.org/profile:45/chssh-prioritet/?from=bilim&place=list,нет
Чуйская СШ,/profile:595/chuiskaya-ssh/?from=bilim&place=list,"Чуйская область, Аламудунский район c.Константиновка 724317 ул. Перврмайская, 58",https://bilim.akipress.org/profile:595/chuiskaya-ssh/?from=bilim&place=list,94
"ЧШ ""Азия старт""",/profile:90/chsh-aziya-start/?from=bilim&place=list,"Ошская область, Карасууский район c.Нариман ул.Юлдашева,",https://bilim.akipress.org/profile:90/chsh-aziya-start/?from=bilim&place=list,нет
"ЧШ ""Таалим""",/profile:174/chsh-taalim/?from=bilim&place=list,"Бишкек, Ленинский район  г.Бишкек, 4мкрн., 58",https://bilim.akipress.org/profile:174/chsh-taalim/?from=bilim&place=list,нет
"ЧШ ""Ырайым""",/profile:169/chsh-yraiym/?from=bilim&place=list,"Чуйская область, Кеминский район ПГТКемин ул.Шевченко, 32",https://bilim.akipress.org/profile:169/chsh-yraiym/?from=bilim&place=list,нет
ЧШ им.Б.Рыскулбекова,/profile:43/chsh-imbryskulbekova/?from=bilim&place=list,"Бишкек, Первомайский район  нет",https://bilim.akipress.org/profile:43/chsh-imbryskulbekova/?from=bilim&place=list,нет
"ШГ ""Жемчужина""",/profile:52/shg-zhemchuzhina/?from=bilim&place=list,"Чуйская область, Сокулукский район г.Шопоков ул.Футбольная, д.10",https://bilim.akipress.org/profile:52/shg-zhemchuzhina/?from=bilim&place=list,нет
ШГ им.Аль-Хорезми,/profile:1782/shg-imalhorezmi/?from=bilim&place=list,"Ошская область, Ноокатский район c.Мирмахмудова 715330 с.Эски-Наукат ул.Мирмахмудова 5",https://bilim.akipress.org/profile:1782/shg-imalhorezmi/?from=bilim&place=list,112.2
ШГ им.Ж.Боконбаева,/profile:1412/shg-imzhbokonbaeva/?from=bilim&place=list,"Джалал-Абадская область  , Базар-Коргонский район c.Базар-Коргон 715633 с.Базар-Коргон ул.Жалал-Абадская",https://bilim.akipress.org/profile:1412/shg-imzhbokonbaeva/?from=bilim&place=list,нет
ШГ № 16,/profile:927/shg-16/?from=bilim&place=list,"Ош, г. Ош г.Ош 714000,ул.Атабаева 36",https://bilim.akipress.org/profile:927/shg-16/?from=bilim&place=list,118.2
ШГ № 2,/profile:940/shg-2/?from=bilim&place=list,"Ош, г. Ош г.Ош 723503,ул.Ташкентская",https://bilim.akipress.org/profile:940/shg-2/?from=bilim&place=list,119.4
ШГ № 22,/profile:923/shg-22/?from=bilim&place=list,"Ош, г. Ош г.Ош 714009,пр.А.Масалиева 23",https://bilim.akipress.org/profile:923/shg-22/?from=bilim&place=list,нет
ШГ № 3,/profile:939/shg-3/?from=bilim&place=list,"Ош, г. Ош г.Ош ул.К.Датка 97",https://bilim.akipress.org/profile:939/shg-3/?from=bilim&place=list,124.8
ШГ № 50,/profile:897/shg-50/?from=bilim&place=list,"Ош, г. Ош г.Ош Б.Осмонова б/н",https://bilim.akipress.org/profile:897/shg-50/?from=bilim&place=list,112
ШГ № 6,/profile:936/shg-6/?from=bilim&place=list,"Ош, г. Ош г.Ош 723000,  пр. Масалиева, № 48",https://bilim.akipress.org/profile:936/shg-6/?from=bilim&place=list,127.5
ШГ № 8,/profile:934/shg-8/?from=bilim&place=list,"Ош, г. Ош г.Ош 723504,пр.А.Масалиева 84",https://bilim.akipress.org/profile:934/shg-8/?from=bilim&place=list,100.6
ШГ №1 им.Толстого,/profile:1169/shg-1-imtolstogo/?from=bilim&place=list,"Ыссык-Кульская область, г.Балыкчы г.Балыкчы 721900  улица Калинина №31",https://bilim.akipress.org/profile:1169/shg-1-imtolstogo/?from=bilim&place=list,139.5
ШГ №4,/profile:2203/shg-4/?from=bilim&place=list,"Бишкек, Свердловский район  ул.Огомбаева,207",https://bilim.akipress.org/profile:2203/shg-4/?from=bilim&place=list,111.3
ШГ №4 им.Ленина,/profile:1162/shg-4-imlenina/?from=bilim&place=list,"Ыссык-Кульская область, г.Балыкчы г.Балыкчы ул. Орозбаева 66 721900",https://bilim.akipress.org/profile:1162/shg-4-imlenina/?from=bilim&place=list,147.3
ШГ №7,/profile:1709/shg-7/?from=bilim&place=list,"Ошская область, г.Узген г.Узген 763600 ул.Амира-Темура",https://bilim.akipress.org/profile:1709/shg-7/?from=bilim&place=list,нет
ШГ№78,/profile:2184/shg78/?from=bilim&place=list,"Бишкек, Первомайский район  жилмассив Колмо,Кенеш 45/1",https://bilim.akipress.org/profile:2184/shg78/?from=bilim&place=list,105.8
ШИ для глухих детей,/profile:885/shi-dlya-gluhih-detei/?from=bilim&place=list,"Ошская область, Карасууский район c.Жоош 715511",https://bilim.akipress.org/profile:885/shi-dlya-gluhih-detei/?from=bilim&place=list,нет
ШИ для слепых и слабовид детей,/profile:884/shi-dlya-slepyh-i-slabovid-detei/?from=bilim&place=list,"Ош, г. Ош г.Ош 723505,мкр.Торобай Кулатов",https://bilim.akipress.org/profile:884/shi-dlya-slepyh-i-slabovid-detei/?from=bilim&place=list,122.1
